category,SYMBOL,Quarter,Change
15,ALPSINDUS,Jun 2018 - Sep 2018,-0.2941176470588235
15,ALPSINDUS,Mar 2018 - Jun 2018,0.6511627906976744
15,AMARAJABAT,Mar 2022 - Jun 2022,-0.1584616838325616
15,AMARAJABAT,Sep 2021 - Dec 2021,-0.1511410937275729
15,AMARAJABAT,Jun 2020 - Sep 2020,0.28852875754687
15,AMARAJABAT,Mar 2019 - Jun 2019,0.207238188815197
15,AMBER,Sep 2021 - Dec 2021,0.2187480408751803
15,AMBER,Jun 2020 - Sep 2020,0.3839084982014388
15,AMBER,Sep 2019 - Dec 2019,-0.3292719564709416
15,AMBER,Dec 2018 - Mar 2019,0.2307858066369774
15,AMBER,Sep 2018 - Dec 2018,-0.1288925310231796
15,AMBUJACEM,Mar 2019 - Jun 2019,-0.1312777388460641
15,AMBUJACEM,Mar 2018 - Jun 2018,0.1595106740225473
15,AMIORG,Jun 2022 - Sep 2022,-0.1203029852963017
15,AMIORG,Jun 2021 - Sep 2021,-0.2765992915190665
15,AMJLAND,Dec 2021 - Mar 2022,-0.225854383358098
15,AMJLAND,Mar 2021 - Jun 2021,0.3075601374570445
15,AMJLAND,Jun 2020 - Sep 2020,0.3647058823529411
15,AMJLAND,Jun 2019 - Sep 2019,0.2318059299191374
15,AMJLAND,Mar 2019 - Jun 2019,0.1726190476190475
15,ARTEMISMED,Jun 2022 - Sep 2022,0.451858913250715
15,ARTEMISMED,Jun 2021 - Sep 2021,0.4338235294117647
15,ARTEMISMED,Jun 2020 - Sep 2020,-0.1503286653329522
15,ANANDRATHI,Jun 2022 - Sep 2022,0.0610821525585493
15,ANANDRATHI,Mar 2022 - Jun 2022,0.0400827713059472
15,ANANTRAJ,Jun 2021 - Sep 2021,0.2543859649122807
15,ANANTRAJ,Jun 2020 - Sep 2020,-0.3938879456706281
15,ANANTRAJ,Jun 2019 - Sep 2019,0.3168498168498169
15,ANANTRAJ,Dec 2018 - Mar 2019,0.1544715447154471
15,ANANTRAJ,Jun 2018 - Sep 2018,-0.1517615176151761
15,ANDHRSUGAR,Dec 2021 - Mar 2022,-0.2013337567481739
15,ANDHRSUGAR,Sep 2021 - Dec 2021,-0.8071145654285928
15,ANDHRSUGAR,Sep 2018 - Dec 2018,-0.211802748585287
15,ANDREWYU,Jun 2022 - Sep 2022,0.0874704491725769
15,ANDREWYU,Jun 2021 - Sep 2021,-0.1229357798165138
15,ANGIND,Dec 2017 - Mar 2018,-0.4603174603174603
15,ANGELONE,Jun 2022 - Sep 2022,-0.0958541883086221
15,ANGELONE,Dec 2021 - Mar 2022,-0.3246105535373437
15,ANGELONE,Sep 2021 - Dec 2021,0.2650890622699839
15,ANIKINDS,Jun 2020 - Sep 2020,0.4624505928853754
15,ANIKINDS,Jun 2019 - Sep 2019,-0.3742690058479533
15,ANSALHSG,Sep 2021 - Dec 2021,1.0072992700729928
15,ANSALHSG,Sep 2019 - Dec 2019,-0.2803030303030303
15,ANSALAPI,Jun 2022 - Sep 2022,0.942857142857143
15,ANSALAPI,Dec 2021 - Mar 2022,0.3303030303030302
15,ANSALAPI,Sep 2019 - Dec 2019,-0.1981981981981981
15,ANSALAPI,Sep 2018 - Dec 2018,0.2076271186440677
15,ANSALAPI,Dec 2017 - Mar 2018,-0.2605210420841683
15,AWHCL,Dec 2021 - Mar 2022,-0.1937948238228873
15,AWHCL,Mar 2021 - Jun 2021,0.31506646971935
15,ANURAS,Dec 2021 - Mar 2022,-0.1946948235900077
15,ANURAS,Sep 2021 - Dec 2021,0.2821519140200458
15,APARINDS,Mar 2022 - Jun 2022,0.4351052410510105
15,APARINDS,Jun 2020 - Sep 2020,0.1823577906018137
15,APARINDS,Sep 2019 - Dec 2019,-0.4267322097378276
15,APLAPOLLO,Mar 2021 - Jun 2021,0.3485966950200473
15,APLAPOLLO,Sep 2019 - Dec 2019,-0.4738638316678533
15,APLAPOLLO,Dec 2018 - Mar 2019,0.491192729316968
15,APOLLOHOSP,Jun 2020 - Sep 2020,0.5169058323581942
15,APOLLOHOSP,Sep 2019 - Dec 2019,0.1964556248458583
15,APOLLOHOSP,Jun 2018 - Sep 2018,0.2725394639262635
15,APOLSINHOT,Jun 2022 - Sep 2022,1.1533726596563223
15,APOLSINHOT,Mar 2022 - Jun 2022,0.3683083511777302
15,APOLSINHOT,Dec 2021 - Mar 2022,-0.1896009673518741
15,APOLSINHOT,Jun 2021 - Sep 2021,-0.1195360265127706
15,APOLSINHOT,Mar 2021 - Jun 2021,-0.1809327374813797
15,APOLSINHOT,Jun 2020 - Sep 2020,-0.1694785276073618
15,APOLSINHOT,Jun 2019 - Sep 2019,-0.1843827578424735
15,APOLLOTYRE,Mar 2022 - Jun 2022,0.1846938775510203
15,APOLLOTYRE,Jun 2021 - Sep 2021,0.143494598403006
15,APOLLOTYRE,Sep 2019 - Dec 2019,-0.1075896580483736
15,APOLLOTYRE,Mar 2019 - Jun 2019,0.2012698412698412
15,APOLLOTYRE,Sep 2018 - Dec 2018,-0.1053459119496854
15,APTECHT,Jun 2022 - Sep 2022,0.3434722496543552
15,APTECHT,Jun 2021 - Sep 2021,0.4690213101815311
15,APTECHT,Jun 2020 - Sep 2020,0.7541196877710321
15,APTECHT,Jun 2019 - Sep 2019,-0.1359055571551972
15,APTECHT,Dec 2018 - Mar 2019,0.1679438058748404
15,APTECHT,Dec 2017 - Mar 2018,0.2633776091081593
15,APTUS,Mar 2022 - Jun 2022,-0.3065187239944521
15,APTUS,Sep 2021 - Dec 2021,-0.1251906280327186
15,ARIES,Jun 2022 - Sep 2022,0.1075268817204301
15,ARIES,Mar 2022 - Jun 2022,-0.1800751879699248
15,ARIES,Jun 2021 - Sep 2021,-0.1151197113807804
15,ARIES,Mar 2021 - Jun 2021,0.2806896551724137
15,ARIES,Jun 2020 - Sep 2020,0.3293502613890963
15,ARIES,Mar 2020 - Jun 2020,0.2075983717774762
15,ARIES,Jun 2019 - Sep 2019,0.562632696390658
15,ARIES,Mar 2019 - Jun 2019,-0.4467813894200128
15,ARIES,Jun 2018 - Sep 2018,-0.186013986013986
15,ARIES,Mar 2018 - Jun 2018,-0.4778982485404503
15,ARIHANTCAP,Jun 2022 - Sep 2022,-0.0826330532212885
15,ARIHANT,Sep 2021 - Dec 2021,-0.2615230460921843
15,ARIHANT,Jun 2019 - Sep 2019,0.930379746835443
15,ARIHANTSUP,Jun 2021 - Sep 2021,0.1811981020166074
15,ARIHANTSUP,Jun 2020 - Sep 2020,1.1881443298969074
15,ARIHANTSUP,Sep 2019 - Dec 2019,-0.2206405693950179
15,ARIHANTSUP,Sep 2018 - Dec 2018,0.122109158186864
15,ARIHANTSUP,Dec 2017 - Mar 2018,-0.2506605019815059
15,ARMANFIN,Jun 2022 - Sep 2022,0.2774064715950769
15,ARMANFIN,Dec 2021 - Mar 2022,0.6565237744934127
15,ARMANFIN,Sep 2021 - Dec 2021,-0.3064869167247041
15,ARMANFIN,Jun 2021 - Sep 2021,0.5744460856720829
15,ARMANFIN,Mar 2021 - Jun 2021,0.4533747443375502
15,ARMANFIN,Mar 2019 - Jun 2019,-0.1154894671623296
15,ARMANFIN,Jun 2018 - Sep 2018,-0.3591641791044775
15,ARMANFIN,Mar 2018 - Jun 2018,-0.1139257294429707
15,ARROWGREEN,Jun 2022 - Sep 2022,0.7266754270696454
15,ARROWGREEN,Mar 2020 - Jun 2020,0.2352941176470587
15,ARROWGREEN,Jun 2019 - Sep 2019,0.2566607460035525
15,ARROWGREEN,Sep 2018 - Dec 2018,-0.2284798534798535
15,ARSHIYA,Jun 2020 - Sep 2020,0.6828193832599121
15,ARSHIYA,Mar 2019 - Jun 2019,-0.5197472353870458
15,ARSHIYA,Dec 2017 - Mar 2018,-0.3674540682414698
15,AGLSL,Dec 2018 - Mar 2019,-0.1356060606060606
15,AGLSL,Jun 2018 - Sep 2018,-0.2539772727272726
15,AGLSL,Jun 2017 - Sep 2017,0.1322033898305084
15,ARVIND,Sep 2021 - Dec 2021,-0.2452898550724637
15,ARVIND,Jun 2021 - Sep 2021,-0.178339073861462
15,ARVIND,Jun 2020 - Sep 2020,0.6235465116279071
15,ARVIND,Jun 2019 - Sep 2019,-0.2313596491228071
15,ARVIND,Dec 2018 - Mar 2019,0.1748466257668711
15,ARVSMART,Sep 2021 - Dec 2021,-0.2192479286169534
15,ARVSMART,Jun 2020 - Sep 2020,0.3834080717488789
15,ARVSMART,Sep 2019 - Dec 2019,-0.3434080250130276
15,ARVSMART,Sep 2018 - Dec 2018,0.1400000000000001
15,ASAHIINDIA,Sep 2021 - Dec 2021,-0.3050460728389644
15,ASAHIINDIA,Jun 2021 - Sep 2021,0.5027674089329387
15,ASAHIINDIA,Sep 2019 - Dec 2019,0.3663848321803739
15,ASAHIINDIA,Dec 2017 - Mar 2018,-0.0715188984122524
15,ASHAPURMIN,Mar 2022 - Jun 2022,-0.2161581435324451
15,ASHAPURMIN,Dec 2021 - Mar 2022,0.5738688827331486
15,ASHAPURMIN,Mar 2021 - Jun 2021,-0.2570819372525129
15,ASHAPURMIN,Dec 2019 - Mar 2020,-0.4264705882352941
15,ASHIANA,Mar 2022 - Jun 2022,0.1495976591075349
15,ASHIANA,Dec 2021 - Mar 2022,-0.1983317886932344
15,ASHIANA,Jun 2021 - Sep 2021,0.27408328154133
15,ASHIANA,Sep 2019 - Dec 2019,-0.1654641654641654
15,ASHIANA,Mar 2018 - Jun 2018,-0.2392329456145866
15,ASHIANA,Dec 2017 - Mar 2018,-0.1465661641541038
15,ASHIMASYN,Jun 2021 - Sep 2021,0.2061281337047353
15,ASHOKLEY,Dec 2021 - Mar 2022,-0.2545112781954887
15,ASHOKLEY,Jun 2021 - Sep 2021,0.1216317365269461
15,ASHOKLEY,Jun 2020 - Sep 2020,0.5820203892493048
15,ASHOKLEY,Dec 2018 - Mar 2019,0.1409117821195973
15,ASHOKA,Jun 2020 - Sep 2020,0.2094488188976377
15,ASHOKA,Dec 2019 - Mar 2020,-0.6706192358366271
15,ASHOKA,Jun 2018 - Sep 2018,-0.3074192403265885
15,ASIANTILES,Jun 2021 - Sep 2021,-0.2679846238330586
15,ASIANTILES,Jun 2020 - Sep 2020,0.3329734398618007
15,ASIANTILES,Sep 2018 - Dec 2018,-0.2457791309161362
15,AHLEAST,Mar 2022 - Jun 2022,-0.1055941023417172
15,AHLEAST,Sep 2021 - Dec 2021,-0.0733423545331529
15,AHLEAST,Jun 2021 - Sep 2021,0.0866890380313199
15,AHLEAST,Jun 2019 - Sep 2019,-0.1430934656741107
15,AHLWEST,Jun 2020 - Sep 2020,0.0967372638809386
15,AHLWEST,Sep 2019 - Dec 2019,0.3235915492957745
15,AHLWEST,Jun 2019 - Sep 2019,0.3896103896103896
15,AHLWEST,Dec 2018 - Mar 2019,0.1849304361419414
15,AHLWEST,Sep 2018 - Dec 2018,0.1388617886178861
15,AHLWEST,Sep 2017 - Dec 2017,0.095690284879474
15,AHLWEST,Jun 2017 - Sep 2017,1.0068582625734814
15,ASIANHOTNR,Jun 2022 - Sep 2022,-0.0792134831460673
15,ASIANHOTNR,Mar 2022 - Jun 2022,0.2117117117117117
15,ASIANHOTNR,Jun 2021 - Sep 2021,0.1852776044915782
15,ASIANHOTNR,Sep 2019 - Dec 2019,-0.1604999999999999
15,ASIANHOTNR,Jun 2018 - Sep 2018,-0.0847081218274111
15,ASIANPAINT,Sep 2021 - Dec 2021,-0.1808462375998065
15,ASIANPAINT,Jun 2020 - Sep 2020,0.3568741368636602
15,ASPINWALL,Mar 2022 - Jun 2022,0.4550967369332947
15,ASPINWALL,Sep 2021 - Dec 2021,-0.2315229563269876
15,ASPINWALL,Jun 2021 - Sep 2021,-0.2097037555400046
15,ASPINWALL,Jun 2020 - Sep 2020,-0.20177304964539
15,ASPINWALL,Sep 2019 - Dec 2019,0.0969864911673017
15,ASPINWALL,Sep 2018 - Dec 2018,-0.2089989350372736
15,ASTEC,Jun 2022 - Sep 2022,-0.0854270200625804
15,ASTEC,Sep 2021 - Dec 2021,-0.2283236994219653
15,ASTEC,Jun 2019 - Sep 2019,0.3302515295717199
15,ASTEC,Jun 2018 - Sep 2018,-0.0592454587796926
15,ASTERDM,Dec 2021 - Mar 2022,-0.1220173535791757
15,ASTERDM,Sep 2021 - Dec 2021,-0.1531088719587121
15,ASTERDM,Jun 2021 - Sep 2021,0.4909148868345553
15,ASTERDM,Jun 2020 - Sep 2020,-0.1269035532994923
15,ASTERDM,Sep 2019 - Dec 2019,0.1596001378834882
15,ASTERDM,Dec 2018 - Mar 2019,-0.10625
15,ASTERDM,Sep 2018 - Dec 2018,-0.1130244207889792
15,ASTRAMICRO,Jun 2022 - Sep 2022,0.3268115942028985
15,ASTRAMICRO,Sep 2021 - Dec 2021,-0.1829385711534757
15,ASTRAMICRO,Jun 2019 - Sep 2019,-0.0897597977243994
15,ASTRAMICRO,Sep 2018 - Dec 2018,0.3406593406593408
15,ASTRAL,Jun 2021 - Sep 2021,-0.1242623315889099
15,ASTRAL,Jun 2020 - Sep 2020,0.3411210002119094
15,ASTRAL,Jun 2019 - Sep 2019,-0.0744446403385049
15,ASTRAL,Dec 2018 - Mar 2019,0.0916451485841831
15,ASTRAL,Dec 2017 - Mar 2018,0.2379253217790237
15,ASTRON,Dec 2019 - Mar 2020,-0.35
15,ASTRON,Jun 2018 - Sep 2018,-0.1263581488933602
15,ASTRON,Mar 2018 - Jun 2018,-0.2483443708609271
15,ATLANTA,Jun 2021 - Sep 2021,0.5919117647058822
15,ATLASCYCLE,Dec 2019 - Mar 2020,-0.3886462882096069
15,ATUL,Sep 2021 - Dec 2021,-0.1345402066032004
15,ATUL,Jun 2020 - Sep 2020,0.0856692089494895
15,ATUL,Jun 2018 - Sep 2018,0.1164643045678973
15,ATULAUTO,Jun 2022 - Sep 2022,0.6331058020477816
15,ATULAUTO,Mar 2022 - Jun 2022,-0.1153402537485582
15,ATULAUTO,Jun 2021 - Sep 2021,0.2033547794117648
15,ATULAUTO,Jun 2020 - Sep 2020,-0.1947812335266209
15,ATULAUTO,Sep 2019 - Dec 2019,0.2750794371311846
15,ATULAUTO,Sep 2018 - Dec 2018,-0.1862955032119914
15,ATULAUTO,Jun 2018 - Sep 2018,-0.3705367426860171
15,AURIONPRO,Jun 2022 - Sep 2022,-0.1356442119032047
15,AURIONPRO,Mar 2022 - Jun 2022,0.4145649432534679
15,AURIONPRO,Sep 2021 - Dec 2021,-0.150680876258141
15,AURIONPRO,Jun 2021 - Sep 2021,0.8202919358698255
15,AURIONPRO,Mar 2021 - Jun 2021,-0.1258792141644434
15,AURIONPRO,Jun 2020 - Sep 2020,0.3902439024390244
15,AURIONPRO,Jun 2019 - Sep 2019,-0.3699365544167887
15,AURIONPRO,Jun 2018 - Sep 2018,0.2384966631541975
15,AUROPHARMA,Jun 2020 - Sep 2020,-0.2038642688931706
15,AUROPHARMA,Dec 2019 - Mar 2020,-0.4227228207639569
15,AUROPHARMA,Sep 2019 - Dec 2019,0.2486863148275073
15,AUROPHARMA,Mar 2019 - Jun 2019,-0.1875648436342079
15,AUROPHARMA,Sep 2018 - Dec 2018,-0.105659903260255
15,AUROPHARMA,Jun 2018 - Sep 2018,0.3354177088544272
15,AUSOMENT,Jun 2022 - Sep 2022,0.1396610169491525
15,AUSOMENT,Jun 2021 - Sep 2021,-0.2389896373056995
15,AUSOMENT,Jun 2019 - Sep 2019,-0.1999999999999999
15,AUTOIND,Dec 2021 - Mar 2022,-0.2675111773472429
15,AUTOIND,Jun 2021 - Sep 2021,0.3445825932504441
15,AUTOIND,Jun 2020 - Sep 2020,0.201219512195122
15,AUTOIND,Dec 2018 - Mar 2019,-0.2667238421955403
15,AUTOIND,Jun 2018 - Sep 2018,-0.1661764705882352
15,AUTOIND,Dec 2017 - Mar 2018,-0.3138686131386861
15,AUTOLITIND,Jun 2020 - Sep 2020,-0.2196796338672769
15,AUTOLITIND,Jun 2019 - Sep 2019,-0.2058823529411765
15,AVANTIFEED,Dec 2021 - Mar 2022,-0.2916774027312547
15,AVANTIFEED,Jun 2020 - Sep 2020,-0.1677924885166171
15,AVANTIFEED,Dec 2019 - Mar 2020,-0.6098162259076647
15,AVANTIFEED,Mar 2019 - Jun 2019,0.2407200892145928
15,AVANTIFEED,Sep 2018 - Dec 2018,-0.2673936233258267
15,DMART,Sep 2021 - Dec 2021,-0.1601974066598328
15,DMART,Jun 2021 - Sep 2021,-0.2008264850903967
15,DMART,Jun 2020 - Sep 2020,0.5110371938312669
15,DMART,Sep 2019 - Dec 2019,0.3554703108766882
15,DMART,Mar 2019 - Jun 2019,0.410180962189201
15,AVTNPL,Mar 2022 - Jun 2022,0.1561514195583597
15,AVTNPL,Sep 2021 - Dec 2021,0.1872314303253529
15,AVTNPL,Mar 2021 - Jun 2021,0.2138810198300284
15,AVTNPL,Sep 2019 - Dec 2019,0.2977624784853701
15,AVTNPL,Jun 2019 - Sep 2019,0.248157248157248
15,AVTNPL,Dec 2018 - Mar 2019,0.2799097065462755
15,AVTNPL,Sep 2018 - Dec 2018,-0.1911764705882352
15,AXISCADES,Jun 2022 - Sep 2022,1.4574155653450809
15,AXISCADES,Dec 2021 - Mar 2022,0.6820895522388061
15,AXISCADES,Sep 2021 - Dec 2021,0.4048404840484048
15,AXISCADES,Jun 2021 - Sep 2021,-0.2372975991066443
15,AXISCADES,Sep 2019 - Dec 2019,-0.5568910256410257
15,AXISCADES,Jun 2019 - Sep 2019,0.3447452229299364
15,BAGFILMS,Jun 2022 - Sep 2022,0.3706896551724138
15,BAGFILMS,Sep 2021 - Dec 2021,1.1694915254237288
15,BAGFILMS,Jun 2021 - Sep 2021,-0.3285714285714285
15,BAGFILMS,Jun 2020 - Sep 2020,0.625
15,BAGFILMS,Dec 2019 - Mar 2020,-0.1714285714285714
15,BAGFILMS,Sep 2019 - Dec 2019,-0.2045454545454546
15,BAGFILMS,Mar 2019 - Jun 2019,-0.4222222222222222
15,BAGFILMS,Sep 2018 - Dec 2018,-0.1515151515151515
15,BAJAJ-AUTO,Jun 2021 - Sep 2021,-0.1777571825764597
15,BAJAJ-AUTO,Jun 2020 - Sep 2020,0.2111635952365113
15,BAJAJCON,Mar 2020 - Jun 2020,-0.1044610695483513
15,BAJAJCON,Dec 2018 - Mar 2019,0.0912351840299438
15,BAJAJELEC,Jun 2021 - Sep 2021,0.4455034443710483
15,BAJAJELEC,Sep 2019 - Dec 2019,0.1301146821463968
15,BAJAJELEC,Sep 2018 - Dec 2018,-0.1555885262116715
15,BAJFINANCE,Dec 2021 - Mar 2022,-0.2702349959602517
15,BAJFINANCE,Sep 2021 - Dec 2021,-0.2090650826446281
15,BAJFINANCE,Jun 2021 - Sep 2021,-0.1626981853824953
15,BAJFINANCE,Jun 2019 - Sep 2019,0.0541625869142197
15,BAJFINANCE,Jun 2018 - Sep 2018,0.2752777977776178
15,BAJAJFINSV,Jun 2021 - Sep 2021,-0.1366906274843365
15,BAJAJFINSV,Mar 2020 - Jun 2020,-0.1501562414341319
15,BAJAJFINSV,Mar 2018 - Jun 2018,-0.1463021486763328
15,BAJAJHIND,Dec 2021 - Mar 2022,0.4188311688311689
15,BAJAJHIND,Dec 2019 - Mar 2020,-0.6209677419354839
15,BAJAJHIND,Sep 2019 - Dec 2019,-0.1712328767123287
15,BAJAJHIND,Dec 2018 - Mar 2019,0.2450331125827815
15,BAJAJHIND,Jun 2018 - Sep 2018,0.6739130434782609
15,BAJAJHLDNG,Jun 2022 - Sep 2022,0.0685506435366536
15,BAJAJHLDNG,Jun 2021 - Sep 2021,0.1689701059337572
15,BAJAJHLDNG,Mar 2021 - Jun 2021,0.2914080281398717
15,BAJAJHLDNG,Jun 2020 - Sep 2020,0.4105917108349986
15,BAJAJHLDNG,Jun 2019 - Sep 2019,-0.1046265579992082
15,BAJAJHLDNG,Jun 2018 - Sep 2018,0.1882149835897629
15,BALPHARMA,Jun 2020 - Sep 2020,0.6401816118047674
15,BALPHARMA,Mar 2020 - Jun 2020,0.6685912240184758
15,BALAMINES,Mar 2021 - Jun 2021,0.1904350530426068
15,BALAMINES,Jun 2020 - Sep 2020,0.4454572358686001
15,BALAMINES,Jun 2019 - Sep 2019,0.4372420119247821
15,BALAJITELE,Jun 2022 - Sep 2022,0.1837381203801477
15,BALAJITELE,Jun 2020 - Sep 2020,-0.2186474064346684
15,BALAJITELE,Sep 2019 - Dec 2019,-0.1610389610389609
15,BALAJITELE,Jun 2019 - Sep 2019,0.1707317073170732
15,BALAXI,Jun 2021 - Sep 2021,-0.1444996320824135
15,BALAXI,Mar 2021 - Jun 2021,-0.1717572713278781
15,BALAXI,Mar 2020 - Jun 2020,4.928469649472785
15,BALAXI,Mar 2019 - Jun 2019,-0.401811248808389
15,BALKRISIND,Jun 2020 - Sep 2020,-0.0918669264631593
15,BALLARPUR,Sep 2018 - Dec 2018,-0.3013698630136986
15,BALLARPUR,Jun 2018 - Sep 2018,-0.4230769230769231
15,BALLARPUR,Mar 2018 - Jun 2018,-0.2488687782805429
15,BALLARPUR,Sep 2017 - Dec 2017,0.4007352941176471
15,BALLARPUR,Mar 2017 - Jun 2017,-0.2831632653061224
15,BALMLAWRIE,Dec 2021 - Mar 2022,-0.116078431372549
15,BALMLAWRIE,Sep 2021 - Dec 2021,-0.1332053742802302
15,BALMLAWRIE,Jun 2020 - Sep 2020,-0.1715498938428875
15,BALMLAWRIE,Dec 2018 - Mar 2019,-0.1256742179072277
15,BALRAMCHIN,Dec 2021 - Mar 2022,0.2447628220563449
15,BALRAMCHIN,Dec 2019 - Mar 2020,-0.553680981595092
15,BALRAMCHIN,Dec 2018 - Mar 2019,0.53199804592086
15,BALRAMCHIN,Jun 2018 - Sep 2018,-0.096924510717614
15,BANCOINDIA,Dec 2021 - Mar 2022,-0.2604108828428651
15,BANCOINDIA,Jun 2021 - Sep 2021,0.3342374924653405
15,BANCOINDIA,Mar 2021 - Jun 2021,-0.2035974973931179
15,BANCOINDIA,Dec 2019 - Mar 2020,-0.3972107438016528
15,BANCOINDIA,Dec 2018 - Mar 2019,-0.1390453602134599
15,BANG,Sep 2021 - Dec 2021,-0.1569920844327176
15,BANG,Jun 2020 - Sep 2020,0.4396551724137932
15,BANG,Sep 2019 - Dec 2019,0.510086455331412
15,BANKA,Jun 2022 - Sep 2022,0.110146862483311
15,BANKA,Dec 2021 - Mar 2022,0.238095238095238
15,BANKA,Jun 2021 - Sep 2021,0.3158640226628897
15,BASML,Jun 2020 - Sep 2020,0.1427792915531334
15,BASML,Jun 2018 - Sep 2018,-0.1762410578799046
15,BANSWRAS,Dec 2021 - Mar 2022,-0.3261103151862464
15,BANSWRAS,Jun 2021 - Sep 2021,0.5902724726254138
15,BANSWRAS,Jun 2020 - Sep 2020,0.4749794913863823
15,BANSWRAS,Jun 2019 - Sep 2019,-0.1545003543586109
15,BANSWRAS,Jun 2018 - Sep 2018,-0.2943181818181818
15,BVCL,Dec 2021 - Mar 2022,-0.2513368983957219
15,BVCL,Jun 2020 - Sep 2020,-0.1830065359477124
15,BARBEQUE,Mar 2022 - Jun 2022,0.2156229499924307
15,BARBEQUE,Jun 2021 - Sep 2021,0.5321960595867372
15,BATAINDIA,Mar 2022 - Jun 2022,0.1453816411284547
15,BATAINDIA,Sep 2021 - Dec 2021,-0.1112585059080746
15,BATAINDIA,Jun 2021 - Sep 2021,0.2795750555188765
15,BATAINDIA,Jun 2020 - Sep 2020,0.1031083551951664
15,BATAINDIA,Sep 2019 - Dec 2019,0.1116189345600237
15,BATAINDIA,Mar 2019 - Jun 2019,0.1016234372084344
15,BATAINDIA,Sep 2018 - Dec 2018,0.1595887349128296
15,BCLIND,Jun 2021 - Sep 2021,1.080982905982906
15,BEARDSELL,Dec 2021 - Mar 2022,-0.3613861386138613
15,BEARDSELL,Jun 2021 - Sep 2021,-0.1639344262295081
15,BEARDSELL,Jun 2020 - Sep 2020,0.2838709677419354
15,BECTORFOOD,Jun 2022 - Sep 2022,0.1589654170299331
15,BECTORFOOD,Mar 2022 - Jun 2022,0.2835317107834429
15,BECTORFOOD,Jun 2021 - Sep 2021,0.0675824849748559
15,BEDMUTHA,Jun 2021 - Sep 2021,0.4637681159420288
15,BEDMUTHA,Jun 2020 - Sep 2020,0.5559006211180123
15,BEDMUTHA,Dec 2019 - Mar 2020,-0.2735849056603773
15,BEDMUTHA,Dec 2018 - Mar 2019,-0.2342105263157894
15,BEDMUTHA,Dec 2017 - Mar 2018,-0.3817097415506957
15,BEML,Jun 2022 - Sep 2022,0.3194647710641855
15,BEML,Dec 2021 - Mar 2022,-0.236732500335886
15,BEML,Sep 2021 - Dec 2021,0.262249529161135
15,BEML,Jun 2021 - Sep 2021,0.2361374892935611
15,BEML,Jun 2020 - Sep 2020,0.0996801705756928
15,BEML,Dec 2019 - Mar 2020,-0.5975628646667012
15,BEML,Sep 2019 - Dec 2019,-0.1054517654928568
15,BEML,Jun 2019 - Sep 2019,0.2634562596968613
15,BEML,Dec 2018 - Mar 2019,0.2669544544544543
15,BEML,Sep 2018 - Dec 2018,0.3396719407751488
15,BEML,Jun 2018 - Sep 2018,-0.3593286069199539
15,BERGEPAINT,Mar 2019 - Jun 2019,0.2245882548660788
15,BERGEPAINT,Sep 2018 - Dec 2018,0.1669520547945205
15,BERGEPAINT,Mar 2018 - Jun 2018,0.1169629506562551
15,BESTAGRO,Jun 2022 - Sep 2022,0.095194387989248
15,BFINVEST,Jun 2022 - Sep 2022,0.0794936708860759
15,BFINVEST,Sep 2021 - Dec 2021,-0.1731607821071881
15,BFINVEST,Mar 2021 - Jun 2021,0.181323283082077
15,BFINVEST,Jun 2018 - Sep 2018,-0.3277943251293306
15,BFUTILITIE,Mar 2022 - Jun 2022,0.5367965367965367
15,BFUTILITIE,Sep 2021 - Dec 2021,-0.1874788875126674
15,BFUTILITIE,Jun 2021 - Sep 2021,0.1994417660492259
15,BFUTILITIE,Jun 2020 - Sep 2020,0.2079540957657301
15,BFUTILITIE,Mar 2019 - Jun 2019,0.2906030855539973
15,BGRENERGY,Jun 2021 - Sep 2021,0.3027604630454142
15,BGRENERGY,Sep 2019 - Dec 2019,0.3275862068965518
15,BGRENERGY,Dec 2018 - Mar 2019,0.4444444444444444
15,BGRENERGY,Sep 2018 - Dec 2018,-0.2226890756302521
15,BGRENERGY,Jun 2018 - Sep 2018,-0.4254484304932736
15,BHAGERIA,Sep 2021 - Dec 2021,0.1368958909942516
15,BHAGERIA,Jun 2020 - Sep 2020,0.3179190751445087
15,BHAGCHEM,Jun 2021 - Sep 2021,0.260840024706609
15,BHAGYANGR,Jun 2021 - Sep 2021,0.1719226856561546
15,BHAGYANGR,Mar 2021 - Jun 2021,-0.1952983725135623
15,BHAGYANGR,Jun 2018 - Sep 2018,-0.3100871731008717
15,BHAGYAPROP,Mar 2022 - Jun 2022,0.0341047503045068
15,BHAGYAPROP,Sep 2021 - Dec 2021,0.2514204545454543
15,BHAGYAPROP,Jun 2021 - Sep 2021,0.112540192926045
15,BHAGYAPROP,Jun 2020 - Sep 2020,0.0700218818380743
15,BHAGYAPROP,Dec 2019 - Mar 2020,-0.2680851063829788
15,BHAGYAPROP,Jun 2019 - Sep 2019,-0.1714285714285714
15,BHAGYAPROP,Sep 2018 - Dec 2018,0.1923076923076923
15,BHAGYAPROP,Jun 2018 - Sep 2018,-0.1304347826086956
15,BEPL,Jun 2021 - Sep 2021,-0.2329503788804693
15,BEPL,Jun 2020 - Sep 2020,0.6784615384615386
15,BEL,Jun 2021 - Sep 2021,0.0809765530577713
15,BEL,Jun 2018 - Sep 2018,-0.120113314447592
15,BHARATFORG,Jun 2020 - Sep 2020,0.1750229990800367
15,BHARATFORG,Dec 2018 - Mar 2019,0.1248299675630427
