SYMBOL,Company Name,Company Code,Quarter,Result Date,Price on Result Date,High in next 90 days,Low in next 90 days,margin,ebitda,revenue,profit,Change
WATERBASE,waterbase,W04,Mar 2021 - Jun 2021,12-08-2021,125.45,125.45,109.55,1.7924757281553396,1.2810394610202118,0.6451971127151583,1.3469119579500657,-0.12674372259864491
WATERBASE,waterbase,W04,Jun 2020 - Sep 2020,12-11-2020,101.8,141.75,100.5,-0.3529411764705883,-0.25340136054421775,0.07300884955752207,-0.12903225806451624,0.39243614931237725
WATERBASE,waterbase,W04,Mar 2020 - Jun 2020,27-08-2020,112.5,112.5,96.5,1.5430520034100597,1.4097693351424696,0.24582338902147977,1.5204081632653061,-0.14222222222222222
WEWIN,wewinlimited,SBS01,Jun 2022 - Sep 2022,14-11-2022,46.5,47.9,42.8,-0.5206611570247933,-0.5362318840579712,-0.009640666082383825,-0.75,-0.07956989247311834
WEALTH,wealthfirstportfoliomanagers,WFP,Jun 2022 - Sep 2022,04-11-2022,300.25,318.85,272.95,0.28408649488540727,0.7365470852017938,0.6320346320346321,0.7365269461077845,-0.09092422980849296
WEALTH,wealthfirstportfoliomanagers,WFP,Mar 2022 - Jun 2022,09-08-2022,231.25,342.15,227.5,-0.3667932718393922,-1.5404255319148934,-0.8588235294117648,-1.7102272727272727,0.47956756756756747
WEALTH,wealthfirstportfoliomanagers,WFP,Dec 2021 - Mar 2022,10-05-2022,240.0,260.45,227.3,0.06153235410877322,0.3668341708542714,0.32531645569620254,0.4067085953878406,0.08520833333333329
WEALTH,wealthfirstportfoliomanagers,WFP,Sep 2021 - Dec 2021,,268.0,274.95,240.0,-0.008742244782853984,-0.4365079365079365,-0.424015009380863,-0.4310954063604239,-0.1044776119402985
WEALTH,wealthfirstportfoliomanagers,WFP,Jun 2021 - Sep 2021,13-10-2021,260.0,274.05,227.5,-0.210371819960861,-0.7716390423572743,-0.46376811594202894,-0.7777777777777779,-0.125
WEALTH,wealthfirstportfoliomanagers,WFP,Mar 2021 - Jun 2021,,219.35,265.0,215.0,0.33190899641990995,0.7089397089397089,0.5643564356435643,1.351388888888889,0.20811488488716667
WEIZMANIND,weizmann,W02,Jun 2022 - Sep 2022,10-11-2022,121.9,122.35,103.55,0.3115124153498871,0.2007168458781362,-0.15968253968253973,0.42268041237113396,-0.15053322395406077
WEIZMANIND,weizmann,W02,Mar 2022 - Jun 2022,12-08-2022,69.65,126.95,66.0,-1.298360655737705,-0.9686098654708519,0.14289624965781555,-1.2857142857142856,0.8226848528356066
WEIZMANIND,weizmann,W02,Dec 2021 - Mar 2022,27-05-2022,49.4,72.95,44.85,0.8017118402282454,0.8587699316628701,0.28840625998083674,0.83984375,0.47672064777327944
WEIZMANIND,weizmann,W02,Sep 2021 - Dec 2021,12-02-2021,48.6,52.9,38.65,1.1007194244604317,1.1129032258064515,-0.11983842010771983,1.2439024390243902,-0.20473251028806588
WEIZMANIND,weizmann,W02,Jun 2021 - Sep 2021,12-11-2021,55.25,78.95,51.3,2.4999999999999996,2.2857142857142856,0.1466933867735471,1.0999999999999999,0.4289592760180996
WEIZMANIND,weizmann,W02,Mar 2021 - Jun 2021,12-08-2021,50.3,64.4,43.3,-22.857142857142858,-37.555555555555564,-0.6261155472052606,-175.0,0.28031809145129244
WEIZMANIND,weizmann,W02,Jun 2020 - Sep 2020,11-11-2020,31.5,65.6,29.95,-1.1303418803418805,0.15929203539823006,0.6057095573024411,0.24074074074074084,1.0825396825396825
WEIZMANIND,weizmann,W02,Mar 2020 - Jun 2020,31-07-2020,32.7,34.8,28.1,0.26479438314944836,-0.9157894736842107,-1.6044071353620148,-2.317073170731708,-0.14067278287461776
WEIZMANIND,weizmann,W02,Dec 2019 - Mar 2020,,24.05,34.8,24.05,-0.43656207366984984,-0.43956043956043955,-0.0020145044319097786,-0.29411764705882343,0.44698544698544684
WEIZMANIND,weizmann,W02,Sep 2019 - Dec 2019,14-02-2019,36.5,44.55,35.05,-0.10921177587844258,0.015267175572519097,0.11178126256533981,0.01704545454545456,0.22054794520547938
WEIZMANIND,weizmann,W02,Jun 2019 - Sep 2019,14-11-2019,21.05,39.65,19.3,1.1917808219178083,1.2131782945736433,-0.1122679945676777,1.300578034682081,0.8836104513064131
WEIZMANIND,weizmann,W02,Mar 2019 - Jun 2019,13-08-2019,28.8,30.3,21.1,2.861607142857143,2.8363636363636364,0.015059015059015099,0.21153846153846162,-0.2673611111111111
WEIZMANIND,weizmann,W02,Dec 2018 - Mar 2019,27-05-2019,40.45,40.45,26.5,-1.2158273381294964,-1.1782178217821784,0.015702479338842935,6.560975609756098,-0.34487021013597036
WEIZMANIND,weizmann,W02,Sep 2018 - Dec 2018,14-02-2018,52.5,62.15,40.2,-0.8733766233766231,-0.9363636363636361,-0.0331654072208228,-0.7543859649122808,-0.23428571428571424
WEIZMANIND,weizmann,W02,Jun 2018 - Sep 2018,13-11-2018,40.0,55.2,37.55,0.3177354130560369,0.11032863849765252,-0.3043478260869566,0.32499999999999996,0.38000000000000006
WELCORP,welspuncorp,WGS,Jun 2022 - Sep 2022,03-11-2022,219.3,250.5,219.3,3.5447154471544713,2.664327002477292,0.3440149505298374,0.9409695074276778,0.14227086183310528
WELCORP,welspuncorp,WGS,Dec 2021 - Mar 2022,27-05-2022,206.25,236.9,190.45,0.5284313725490196,0.6953564899451553,0.3541266794625719,0.6916630083409826,0.14860606060606063
WELCORP,welspuncorp,WGS,Sep 2021 - Dec 2021,,172.85,217.0,137.2,-0.1205821205821206,-0.12690030404864777,-0.005589387861943652,-0.15829666062645598,0.2554237778420596
WELCORP,welspuncorp,WGS,Jun 2021 - Sep 2021,28-10-2021,129.1,195.15,128.45,-0.05658627087198527,-0.05012780460096565,0.00552003981166025,-0.05911275002793616,0.5116189000774595
WELCORP,welspuncorp,WGS,Mar 2021 - Jun 2021,29-07-2021,142.8,149.35,109.85,-0.28182616330114124,-0.7964841108857335,-0.400611267649006,-1.4810086516142646,-0.2307422969187676
WELCORP,welspuncorp,WGS,Jun 2020 - Sep 2020,29-10-2020,114.05,142.9,99.95,0.585805700988947,0.23789272234330974,-0.8403197807217908,0.7091946497053596,0.2529592284085928
WELCORP,welspuncorp,WGS,Mar 2020 - Jun 2020,28-07-2020,82.9,119.35,82.9,-0.35674157303370785,-0.8102678571428569,-0.3340581760772106,-0.8520424573817947,0.43968636911942083
WELCORP,welspuncorp,WGS,Dec 2019 - Mar 2020,,79.75,117.5,79.35,-0.18737060041407871,-0.2575138717632554,-0.05863942540285072,-2.223515109412991,0.47335423197492166
WELCORP,welspuncorp,WGS,Sep 2019 - Dec 2019,07-02-2019,105.0,148.8,89.95,-0.05666957279860493,0.17389305959859047,0.21797255920721909,0.4446958676795432,0.41714285714285726
WELCORP,welspuncorp,WGS,Jun 2019 - Sep 2019,22-10-2019,137.95,181.2,131.25,0.22937293729372935,0.30604599406528193,0.09977479198601104,0.012612787426021123,0.313519391083726
WELCORP,welspuncorp,WGS,Mar 2019 - Jun 2019,,118.2,149.6,110.45,1.0802997858672376,1.1071142231011812,-0.34129778044091574,2.4110248599783826,0.26565143824027065
WELCORP,welspuncorp,WGS,Dec 2018 - Mar 2019,,140.45,147.05,107.75,7.8,7.440618762475049,0.05855964856765265,1.3582869080779945,-0.2328230687077251
WELCORP,welspuncorp,WGS,Sep 2018 - Dec 2018,08-02-2018,165.95,178.55,130.85,-0.6411764705882352,-0.3611218718524833,0.16957114894121822,-0.7121477162293488,-0.21150949081048506
WELCORP,welspuncorp,WGS,Jun 2018 - Sep 2018,01-11-2018,142.4,163.0,105.25,0.04301075268817198,0.2750455373406193,0.2427774841311791,0.19468725167442394,-0.2608848314606742
WELCORP,welspuncorp,WGS,Mar 2018 - Jun 2018,23-07-2018,109.75,179.8,109.75,0.4719101123595505,0.47220477386934673,0.0010187461875625669,0.7447138426839582,0.6382687927107062
WELCORP,welspuncorp,WGS,Dec 2017 - Mar 2018,,118.4,179.8,104.65,0.26241134751773054,-0.03391847664385601,-0.40372158608056297,-3.891220320265047,0.5185810810810811
WELENT,welspunenterprises,MSK,Jun 2022 - Sep 2022,14-11-2022,136.8,162.4,133.75,-0.19733750978856693,-0.7231246308328411,-0.4387264604422327,0.6423548773189707,0.18713450292397654
WELENT,welspunenterprises,MSK,Mar 2022 - Jun 2022,28-07-2022,99.7,142.85,99.7,-0.6317854807063441,-0.03633559002485225,0.3650275801527718,-0.34051453670780174,0.4327983951855566
WELENT,welspunenterprises,MSK,Dec 2021 - Mar 2022,,97.65,142.85,94.1,0.1390781563126252,0.5709914826759283,0.5015166209273053,0.8077703229833048,0.4628776241679466
WELENT,welspunenterprises,MSK,Sep 2021 - Dec 2021,,90.95,91.7,70.55,0.03212290502793302,-0.21279876638396297,-0.2530424704031789,-0.7386363636363638,-0.2242990654205608
WELENT,welspunenterprises,MSK,Jun 2021 - Sep 2021,28-10-2021,96.85,102.6,91.85,0.08417508417508418,-0.12698664971392234,-0.23048462224571387,-0.28851540616246496,0.05937016004130098
WELENT,welspunenterprises,MSK,Mar 2021 - Jun 2021,29-07-2021,108.0,108.4,86.7,0.09611344537815117,-0.38020025384289957,-0.5271155498281788,-0.5623188405797099,-0.1972222222222222
WELENT,welspunenterprises,MSK,Jun 2020 - Sep 2020,28-10-2020,81.45,93.95,74.5,-0.24386579869804714,0.31944644659074534,0.4529333870689159,0.33096545043590575,0.1534683855125844
WELENT,welspunenterprises,MSK,Mar 2020 - Jun 2020,30-07-2020,57.6,80.95,55.8,0.213365539452496,-0.9487396737979241,-1.4768996000841927,-2.228764478764479,0.4053819444444445
WELENT,welspunenterprises,MSK,Dec 2019 - Mar 2020,,63.4,74.15,55.8,0.1202661207778914,0.05717391304347832,-0.07172144207686272,0.3542600896860987,0.16955835962145122
WELENT,welspunenterprises,MSK,Sep 2019 - Dec 2019,,81.45,81.45,34.85,-0.1646305991855729,0.2854507724233341,0.3862073066782961,0.2682870370370371,-0.5721301411909147
WELENT,welspunenterprises,MSK,Jun 2019 - Sep 2019,,85.4,91.5,70.3,0.37212787212787213,-0.060180703452726636,-0.6883154631184601,0.10819360961720968,-0.1768149882903982
WELENT,welspunenterprises,MSK,Mar 2019 - Jun 2019,01-08-2019,101.55,103.1,88.15,0.005568814638027071,-0.3789377568102269,-0.386977064483425,-0.583185526782547,-0.13195470211718358
WELENT,welspunenterprises,MSK,Dec 2018 - Mar 2019,15-05-2019,109.8,139.75,95.95,-0.015999999999999945,0.3742412537247544,0.38426634669756027,0.01120322652924042,0.27276867030965396
WELENT,welspunenterprises,MSK,Sep 2018 - Dec 2018,14-02-2018,167.5,173.85,141.35,-0.6716535433070867,0.026455026455026454,0.4176951506327696,0.34353047813278953,-0.15611940298507465
WELENT,welspunenterprises,MSK,Jun 2018 - Sep 2018,30-10-2018,123.65,127.9,100.2,0.3000471031559115,0.04402173913043478,-0.36592683771204365,0.1874352778736624,-0.18964820056611403
WELENT,welspunenterprises,MSK,Mar 2018 - Jun 2018,25-07-2018,156.05,175.95,116.55,-0.11238223418573363,-0.2692817888952056,-0.1413686285553365,-0.1325403568394223,-0.25312399871835956
WELENT,welspunenterprises,MSK,Dec 2017 - Mar 2018,,167.95,175.95,125.75,0.37689050211736236,0.5401612421618395,0.26249691586479146,0.3889722430607652,-0.25126525751711815
WELSPUNIND,welspunindia,WI03,Jun 2022 - Sep 2022,08-11-2022,80.1,82.35,76.2,-0.7638190954773868,-0.6281442809682012,0.07391197373028116,-1.5786924939467313,-0.04868913857677892
WELSPUNIND,welspunindia,WI03,Mar 2022 - Jun 2022,27-07-2022,71.5,84.85,69.4,-0.7264957264957265,-0.9673516980032064,-0.1378669050964364,-1.3957746478873239,0.18671328671328663
WELSPUNIND,welspunindia,WI03,Dec 2021 - Mar 2022,,69.45,84.85,69.4,-0.5264026402640265,-0.6578752407764115,-0.08579805935099162,-1.5680971977268274,0.22174226061915034
WELSPUNIND,welspunindia,WI03,Sep 2021 - Dec 2021,,117.85,117.85,66.05,-0.38486486486486493,-0.4236750379837339,-0.028724200531807124,-0.5383441434566958,-0.43954179041154007
WELSPUNIND,welspunindia,WI03,Jun 2021 - Sep 2021,27-10-2021,145.4,156.95,128.35,-0.2786885245901638,-0.13829687058601967,0.10979928687144001,-0.10565476190476196,-0.11726272352132057
WELSPUNIND,welspunindia,WI03,Mar 2021 - Jun 2021,28-07-2021,141.55,169.3,118.5,0.3028083028083028,0.3273679856611057,0.03557478245555399,0.39757738896366085,0.19604380077711053
WELSPUNIND,welspunindia,WI03,Jun 2020 - Sep 2020,29-10-2020,73.5,76.35,62.7,0.2777399591558884,0.5601048601290056,0.3910805305878419,0.7139435870143693,-0.14693877551020404
WELSPUNIND,welspunindia,WI03,Mar 2020 - Jun 2020,24-07-2020,36.05,73.8,36.05,0.0,-0.3453305104681251,-0.345748044599767,-0.6853953488372093,1.0471567267683772
WELSPUNIND,welspunindia,WI03,Dec 2019 - Mar 2020,,37.1,62.35,31.2,-0.13760603204524044,-0.17205805210701178,-0.029728192318156058,0.17110056297604592,0.6805929919137466
WELSPUNIND,welspunindia,WI03,Sep 2019 - Dec 2019,04-02-2019,58.35,65.1,47.15,-0.31151615575807784,-0.43671987667213696,-0.09578479644529841,-1.6980956185910239,-0.19194515852613545
WELSPUNIND,welspunindia,WI03,Jun 2019 - Sep 2019,22-10-2019,57.05,57.5,47.6,0.042956411876184444,0.09387006334152505,0.05303246169695108,0.2296643632773939,-0.16564417177914104
WELSPUNIND,welspunindia,WI03,Mar 2019 - Jun 2019,30-07-2019,51.95,57.3,47.1,0.396039603960396,0.4554413843156729,0.09891559711597443,1.5025309156147884,0.10298363811357063
WELSPUNIND,welspunindia,WI03,Dec 2018 - Mar 2019,,57.4,58.2,47.1,0.07540983606557371,0.02644500561167235,-0.053384279475982455,1.63853117429555,-0.17944250871080134
WELSPUNIND,welspunindia,WI03,Sep 2018 - Dec 2018,13-02-2018,71.85,71.85,51.75,-0.32151300236406605,-0.43389293176741844,-0.08511092280211917,-1.4299121405750799,-0.27974947807933187
WELSPUNIND,welspunindia,WI03,Jun 2018 - Sep 2018,22-10-2018,59.95,62.95,57.55,-0.2656529516994634,-0.10155268579468373,0.12966167398901085,-0.09154408743528651,0.0500417014178482
WELSPUNIND,welspunindia,WI03,Mar 2018 - Jun 2018,27-07-2018,56.45,76.0,55.4,0.2395759717314488,0.26037770276434635,0.027705515928089643,0.3234961981480088,0.34632418069087684
WELSPUNIND,welspunindia,WI03,Dec 2017 - Mar 2018,,54.15,76.0,49.9,0.05947955390334578,0.12711237202417655,0.07188809146013556,0.1151791675940351,0.4035087719298246
WENDT,wendtindia,WI05,Jun 2022 - Sep 2022,19-10-2022,8010.9,8443.75,7471.05,0.20389105058365753,0.27462686567164174,0.08881642048724347,0.27699999999999997,-0.0673894318990375
WENDT,wendtindia,WI05,Mar 2022 - Jun 2022,22-07-2022,7802.85,8215.55,7340.85,-0.06207233626588463,-0.0576131687242797,0.0042105263157895334,-0.03319502074688787,-0.0592091351237048
WENDT,wendtindia,WI05,Dec 2021 - Mar 2022,22-04-2022,6375.8,9093.6,5985.0,0.11688909341923603,0.24221789883268477,0.14186046511627895,0.2556894243641232,0.42626807616299134
WENDT,wendtindia,WI05,Sep 2021 - Dec 2021,21-01-2022,5377.6,6323.6,4627.3,-0.19697759249609156,-0.37612323491655975,-0.14954422271495424,-0.44604316546762585,0.17591490627789347
WENDT,wendtindia,WI05,Jun 2021 - Sep 2021,22-10-2021,4552.5,5527.95,4365.9,0.15846756639094475,0.24067164179104478,0.09729961423060436,0.253731343283582,0.21426688632619437
WENDT,wendtindia,WI05,Mar 2021 - Jun 2021,23-07-2021,4922.55,4922.55,3974.1,0.19658561821003617,0.13882063882063891,-0.07193732193732197,0.1166666666666667,-0.19267452844562274
WENDT,wendtindia,WI05,Jun 2020 - Sep 2020,22-10-2020,3095.2,3722.3,2929.75,0.7740259740259741,0.8453333333333333,0.3166974738139249,0.8530465949820788,0.20260403204962535
WENDT,wendtindia,WI05,Mar 2020 - Jun 2020,24-07-2020,2558.6,3887.0,2430.5,1.835249042145594,1.9655172413793107,-0.15915238954012628,2.8780487804878048,0.5191901821308529
WENDT,wendtindia,WI05,Dec 2019 - Mar 2020,,2674.1,3887.0,2430.5,5.123853211009174,6.321428571428571,-0.2897705173084401,3.857142857142857,0.4535731648031114
WENDT,wendtindia,WI05,Sep 2019 - Dec 2019,24-01-2020,2845.35,2845.35,1703.35,-0.5761957730812013,-1.0134228187919463,-0.2768395657418579,-1.277272727272727,-0.4013565993638744
WENDT,wendtindia,WI05,Jun 2019 - Sep 2019,22-10-2019,3044.65,3205.35,2718.55,0.06563161609033166,0.13000000000000003,0.06896551724137935,0.2834331337325349,-0.1071059070829159
WENDT,wendtindia,WI05,Mar 2019 - Jun 2019,22-07-2019,2250.75,3169.8,2011.4,0.7945619335347431,0.8103448275862069,0.07762557077625576,0.9972144846796658,0.408330556481173
WENDT,wendtindia,WI05,Dec 2018 - Mar 2019,25-04-2019,2947.4,2947.4,2231.65,-5.150735294117647,-6.242424242424242,-0.17849284928492856,-543.0,-0.24284114813055574
WENDT,wendtindia,WI05,Sep 2018 - Dec 2018,23-01-2019,3001.0,3099.1,2825.75,0.0741183502689779,0.11576011157601117,0.044574095682613855,0.15441176470588247,-0.05839720093302233
WENDT,wendtindia,WI05,Jun 2018 - Sep 2018,23-10-2018,2773.95,3307.65,2773.95,-0.1523563589412525,-0.17192429022082018,-0.01685393258426978,-0.1673913043478262,0.19239712323581906
WENDT,wendtindia,WI05,Mar 2018 - Jun 2018,24-07-2018,3106.9,3907.75,2858.1,-0.0397759103641455,0.028263795423956926,0.06557770838337747,0.0875232774674115,0.2577649747336573
WENDT,wendtindia,WI05,Dec 2017 - Mar 2018,25-04-2018,3148.0,3332.3,2667.2,0.3329741379310344,0.3836565096952908,0.07609254498714656,0.32653061224489804,-0.1527318932655655
WSTCSTPAPR,westcoastpapermills,WCP,Jun 2022 - Sep 2022,10-11-2022,592.3,650.0,577.3,0.07786149982059568,0.1509489916963226,0.07919204608378715,0.151023890784983,0.09741684956947501
WSTCSTPAPR,westcoastpapermills,WCP,Mar 2022 - Jun 2022,06-08-2022,492.0,641.4,469.3,0.2700389105058365,0.3006287111421586,0.04198716510344226,0.3274946159368269,0.3036585365853658
WSTCSTPAPR,westcoastpapermills,WCP,Dec 2021 - Mar 2022,26-05-2022,336.65,588.4,291.85,0.28251599147121537,0.41372421715027713,0.18285130741917036,0.37076572729860524,0.7478092974899748
WSTCSTPAPR,westcoastpapermills,WCP,Sep 2021 - Dec 2021,11-02-2021,190.0,267.95,187.7,0.17830609212481427,0.15154612829031439,-0.032435221279523,0.12090024881248583,0.4102631578947368
WSTCSTPAPR,westcoastpapermills,WCP,Jun 2021 - Sep 2021,13-11-2021,258.85,270.55,230.3,-0.04068716094032543,0.3788152610441767,0.4029917045164299,0.49556155924353534,-0.1102955379563454
WSTCSTPAPR,westcoastpapermills,WCP,Mar 2021 - Jun 2021,13-08-2021,257.55,282.5,220.85,-0.009556907037358769,-0.760142233715856,-0.7429873511904761,-1.2264728385615913,-0.14249660260143668
WSTCSTPAPR,westcoastpapermills,WCP,Jun 2020 - Sep 2020,12-11-2020,161.2,192.5,158.35,-0.8468208092485549,-0.29845222072678346,0.2967163483931066,-0.1740870435217609,0.19416873449131522
WSTCSTPAPR,westcoastpapermills,WCP,Mar 2020 - Jun 2020,10-09-2020,172.3,181.15,156.5,2.3169014084507045,4.2399585384814715,-1.4599158912546772,4.112484022155944,-0.0917005223447476
WSTCSTPAPR,westcoastpapermills,WCP,Dec 2019 - Mar 2020,26-06-2020,179.6,207.15,168.9,0.052881758764111636,0.09893625529872833,0.048622235384387584,0.4852840520191649,0.15339643652561255
WSTCSTPAPR,westcoastpapermills,WCP,Sep 2019 - Dec 2019,08-02-2019,268.55,286.6,225.9,-0.23337515683814308,0.11006568436002123,0.278358684117439,-0.0861702127659575,-0.15881586296779
WSTCSTPAPR,westcoastpapermills,WCP,Jun 2019 - Sep 2019,12-11-2019,228.9,249.6,206.3,-0.2721261444557478,-0.33512866546977865,-0.049449041214070094,-0.29187071498530837,-0.0987330712101354
WSTCSTPAPR,westcoastpapermills,WCP,Mar 2019 - Jun 2019,13-08-2019,235.85,276.15,219.5,0.2822870851659337,0.22172418945166594,-0.08442941484193996,0.41233889310083394,0.17087131651473386
WSTCSTPAPR,westcoastpapermills,WCP,Dec 2018 - Mar 2019,29-05-2019,262.8,280.35,212.1,0.14428969359331476,0.35832213476674996,0.24995262133246032,0.003064021931946424,-0.1929223744292238
WSTCSTPAPR,westcoastpapermills,WCP,Sep 2018 - Dec 2018,08-02-2018,277.6,301.05,234.6,-0.22135416666666682,-0.41630516080777885,-0.15954978752727686,-0.4259139437075381,-0.15489913544668596
WSTCSTPAPR,westcoastpapermills,WCP,Jun 2018 - Sep 2018,14-11-2018,387.65,387.65,244.95,-0.03304904051172694,0.06094212082805249,0.09124224955924011,0.04673851389676692,-0.36811556816716107
WESTLIFE,westlifefoodworld,DIC,Jun 2022 - Sep 2022,,758.6,774.4,718.65,0.12035398230088505,0.17369727047146405,0.05983835054438346,0.2523779327837667,-0.05266279989454264
WESTLIFE,westlifefoodworld,DIC,Sep 2021 - Dec 2021,,474.55,497.05,415.5,0.6288759689922481,0.7018620830775527,0.19613638762799532,1.2122958693563881,-0.12443367400695397
WESTLIFE,westlifefoodworld,DIC,Jun 2021 - Sep 2021,28-10-2021,573.95,603.7,491.2,3.4569190600522193,2.6664378860672615,0.3220748522652659,-6.5542986425339365,-0.14417632197926658
WESTLIFE,westlifefoodworld,DIC,Mar 2021 - Jun 2021,,511.9,590.75,508.15,1.4782146652497343,1.6511532125205932,-0.3596389276305594,0.8065289008685235,0.15403399101386994
WESTLIFE,westlifefoodworld,DIC,Jun 2020 - Sep 2020,,368.7,471.9,368.7,-5.000949667616334,-1.721559633027523,0.5462936116748816,-0.860479409956976,0.27990235964198534
WESTLIFE,westlifefoodworld,DIC,Mar 2020 - Jun 2020,30-07-2020,354.35,409.35,350.15,1.0123437252729863,1.0438226866677904,-2.5454254979231017,0.5825900231252065,0.15521377169465217
WESTLIFE,westlifefoodworld,DIC,Dec 2019 - Mar 2020,,307.85,409.35,304.15,-10.897435897435898,-14.376923076923074,-0.29391973083393425,1.5686584883260783,0.32970602566184826
WESTLIFE,westlifefoodworld,DIC,Jun 2019 - Sep 2019,24-10-2019,347.85,391.1,340.05,0.29784172661870506,0.3215586307356155,0.032947552359004206,1.2414529914529915,0.1243352019548656
WHEELS,wheelsindia,WI11,Jun 2022 - Sep 2022,,619.2,641.15,590.7,0.07407407407407414,0.11512474012474012,0.046622712594187155,0.08085977482088016,-0.046027131782945735
WHEELS,wheelsindia,WI11,Mar 2022 - Jun 2022,02-08-2022,683.7,719.45,600.0,-0.47666666666666657,-0.5462555066079297,-0.04767659304212825,-1.7683741648106903,-0.122422114962703
WHEELS,wheelsindia,WI11,Dec 2021 - Mar 2022,20-05-2022,626.15,743.65,541.5,0.10835214446952586,0.1931623931623932,0.09358187466848533,0.29123089300080446,0.1876547153238042
WHEELS,wheelsindia,WI11,Sep 2021 - Dec 2021,,692.9,692.9,512.15,-0.09113924050632896,0.012241054613935877,0.0961377696037451,-0.1066969353007945,-0.260860152980228
WHEELS,wheelsindia,WI11,Jun 2021 - Sep 2021,29-10-2021,707.35,759.3,609.2,0.07888631090487226,0.3093422306959009,0.25072964196160646,0.5394871794871795,-0.13875733371032725
WHEELS,wheelsindia,WI11,Mar 2021 - Jun 2021,,811.95,866.45,673.9,-0.3324937027707808,-0.6932367149758454,-0.2719380057605266,-1.878619153674833,-0.17002278465422754
WHEELS,wheelsindia,WI11,Jun 2020 - Sep 2020,30-10-2020,394.55,514.8,393.45,6.056511056511056,2.946264744429882,0.6149124679760889,7.37410071942446,0.3047775947281712
WHEELS,wheelsindia,WI11,Mar 2020 - Jun 2020,,432.55,461.3,382.15,1.1613216715257533,1.4388327721661054,-1.7193809193809195,1.0636568848758465,-0.11651832158132015
WHEELS,wheelsindia,WI11,Dec 2019 - Mar 2020,17-06-2020,479.55,495.55,398.3,-0.18975903614457842,-0.2982097186700766,-0.09072220995226037,-1.592198581560284,-0.16942967365238243
WHEELS,wheelsindia,WI11,Sep 2019 - Dec 2019,06-02-2019,829.05,1010.3,747.9,0.04810126582278491,0.024034672970843163,-0.026775283874083042,-2.699042407660739,0.21862372595139015
WHEELS,wheelsindia,WI11,Jun 2019 - Sep 2019,04-11-2019,648.0,675.65,566.05,-0.10638297872340435,-0.31247476786435197,-0.1859678398058251,0.6187130177514792,-0.1264660493827161
WHEELS,wheelsindia,WI11,Dec 2018 - Mar 2019,29-05-2019,874.45,874.45,583.2,0.15851272015655585,0.21873009131450422,0.07050940958007096,0.44343675417661094,-0.3330664989421922
WHEELS,wheelsindia,WI11,Sep 2018 - Dec 2018,06-02-2018,2275.05,2277.2,2033.65,-0.2558139534883722,-0.2788801304702364,-0.018541019230319755,-0.9588336192109777,-0.10610755807564672
WHEELS,wheelsindia,WI11,Jun 2018 - Sep 2018,13-11-2018,1019.4,1050.25,800.8,0.053703703703703705,0.12029755579171088,0.07142611348803063,0.17425569176882663,-0.21443986658818917
WHIRLPOOL,whirlpoolindia,WI,Jun 2022 - Sep 2022,01-11-2022,1564.55,1564.55,1487.2,-0.29561200923787534,-0.6750322673167932,-0.29131141640914904,-0.7254181966544266,-0.04943913585375981
WHIRLPOOL,whirlpoolindia,WI,Dec 2021 - Mar 2022,25-05-2022,1495.8,1838.6,1417.2,0.4084302325581395,0.465389527458493,0.09664247089770406,0.4769176136363637,0.2291750233988501
WHIRLPOOL,whirlpoolindia,WI,Sep 2021 - Dec 2021,04-02-2021,2445.25,2481.3,2090.85,-0.7567567567567567,-0.8297499601847428,-0.04225169428321272,-8.169269065399412,-0.14493405582251306
WHIRLPOOL,whirlpoolindia,WI,Jun 2021 - Sep 2021,01-11-2021,2118.6,2346.35,1734.7,0.620979020979021,0.6834363304029942,0.16582042187791676,0.9423973938152472,-0.1812045690550363
WHIRLPOOL,whirlpoolindia,WI,Mar 2021 - Jun 2021,10-08-2021,2111.8,2518.0,1977.8,-2.4538745387453873,-3.5798735221336266,-0.3272987669792111,-4.305055698371893,0.19234776020456473
WHIRLPOOL,whirlpoolindia,WI,Jun 2020 - Sep 2020,02-11-2020,2051.45,2681.45,2038.6,0.7087557603686636,0.812892447721643,0.35788104809718224,0.8719483750583114,0.3070998561992737
WHIRLPOOL,whirlpoolindia,WI,Mar 2020 - Jun 2020,06-08-2020,2098.7,2256.9,1991.0,-1.9651898734177211,-2.9067118226600988,-0.31796894016844357,-4.30722525804493,0.07537999714108748
WHIRLPOOL,whirlpoolindia,WI,Dec 2019 - Mar 2020,18-06-2020,2113.15,2268.45,1991.0,0.16221985058697969,0.21372842619591775,0.06085902986066982,0.1623384052167944,0.07349217992097093
WHIRLPOOL,whirlpoolindia,WI,Sep 2019 - Dec 2019,04-02-2019,1518.75,1601.0,1290.85,-0.3414012738853503,-0.47048210885035596,-0.09614234920235362,-0.704862059546572,-0.15005761316872435
WHIRLPOOL,whirlpoolindia,WI,Jun 2019 - Sep 2019,07-11-2019,2183.7,2494.9,2030.4,-0.4396961063627731,-1.0405561993047507,-0.41676115568441147,-0.5287991668669391,0.1425104180977242
WHIRLPOOL,whirlpoolindia,WI,Mar 2019 - Jun 2019,12-08-2019,1540.0,2238.0,1529.2,0.19722955145118734,0.44964425293115545,0.314390639246277,0.4545168727730036,0.45324675324675323
WHIRLPOOL,whirlpoolindia,WI,Dec 2018 - Mar 2019,24-05-2019,1374.95,1651.6,1374.95,0.32703368940016436,0.39773003156105846,0.10490347461822051,0.41767531219980786,0.20120731662969552
