symbol,companyname,companycode,Revenue Sep 2022,EBITDA Sep 2022,Profit Sep 2022,Margin Sep 2022,Revenue Jun 2022,EBITDA Jun 2022,Profit Jun 2022,Margin Jun 2022,Revenue Mar 2022,EBITDA Mar 2022,Profit Mar 2022,Margin Mar 2022,Revenue Dec 2021,EBITDA Dec 2021,Profit Dec 2021,Margin Dec 2021,Revenue Sep 2021,EBITDA Sep 2021,Profit Sep 2021,Margin Sep 2021,Revenue Jun 2021,EBITDA Jun 2021,Profit Jun 2021,Margin Jun 2021,Revenue Mar 2021,EBITDA Mar 2021,Profit Mar 2021,Margin Mar 2021,Revenue Dec 2020,EBITDA Dec 2020,Profit Dec 2020,Margin Dec 2020,Revenue Sep 2020,EBITDA Sep 2020,Profit Sep 2020,Margin Sep 2020,Revenue Jun 2020,EBITDA Jun 2020,Profit Jun 2020,Margin Jun 2020,Revenue Mar 2020,EBITDA Mar 2020,Profit Mar 2020,Margin Mar 2020,Revenue Dec 2019,EBITDA Dec 2019,Profit Dec 2019,Margin Dec 2019,Revenue Sep 2019,EBITDA Sep 2019,Profit Sep 2019,Margin Sep 2019,Revenue Jun 2019,EBITDA Jun 2019,Profit Jun 2019,Margin Jun 2019,Revenue Mar 2019,EBITDA Mar 2019,Profit Mar 2019,Margin Mar 2019,Revenue Dec 2018,EBITDA Dec 2018,Profit Dec 2018,Margin Dec 2018,Revenue Sep 2018,EBITDA Sep 2018,Profit Sep 2018,Margin Sep 2018,Revenue Jun 2018,EBITDA Jun 2018,Profit Jun 2018,Margin Jun 2018,Revenue Mar 2012,EBITDA Mar 2012,Profit Mar 2012,Margin Mar 2012,Revenue Mar 2018,EBITDA Mar 2018,Profit Mar 2018,Margin Mar 2018,Revenue Dec 2017,EBITDA Dec 2017,Profit Dec 2017,Margin Dec 2017,Revenue Sep 2015,EBITDA Sep 2015,Profit Sep 2015,Margin Sep 2015,Revenue Jun 2015,EBITDA Jun 2015,Profit Jun 2015,Margin Jun 2015,Revenue Sep 2017,EBITDA Sep 2017,Profit Sep 2017,Margin Sep 2017,Revenue Jun 2017,EBITDA Jun 2017,Profit Jun 2017,Margin Jun 2017,Revenue Mar 2017,EBITDA Mar 2017,Profit Mar 2017,Margin Mar 2017,Revenue Dec 2016,EBITDA Dec 2016,Profit Dec 2016,Margin Dec 2016,Revenue Sep 2016,EBITDA Sep 2016,Profit Sep 2016,Margin Sep 2016,Revenue Jun 2016,EBITDA Jun 2016,Profit Jun 2016,Margin Jun 2016,Revenue Mar 2016,EBITDA Mar 2016,Profit Mar 2016,Margin Mar 2016,Revenue Dec 2015,EBITDA Dec 2015,Profit Dec 2015,Margin Dec 2015,Revenue Mar 2015,EBITDA Mar 2015,Profit Mar 2015,Margin Mar 2015,Revenue Dec 2014,EBITDA Dec 2014,Profit Dec 2014,Margin Dec 2014,Revenue Sep 2014,EBITDA Sep 2014,Profit Sep 2014,Margin Sep 2014,Revenue Jun 2014,EBITDA Jun 2014,Profit Jun 2014,Margin Jun 2014,Revenue Mar 2014,EBITDA Mar 2014,Profit Mar 2014,Margin Mar 2014,Revenue Dec 2013,EBITDA Dec 2013,Profit Dec 2013,Margin Dec 2013,Revenue Sep 2013,EBITDA Sep 2013,Profit Sep 2013,Margin Sep 2013,Revenue Jun 2013,EBITDA Jun 2013,Profit Jun 2013,Margin Jun 2013,Revenue Mar 2013,EBITDA Mar 2013,Profit Mar 2013,Margin Mar 2013,Revenue Dec 2012,EBITDA Dec 2012,Profit Dec 2012,Margin Dec 2012,Revenue Sep 2012,EBITDA Sep 2012,Profit Sep 2012,Margin Sep 2012,Revenue Jun 2012,EBITDA Jun 2012,Profit Jun 2012,Margin Jun 2012,Revenue Dec 2011,EBITDA Dec 2011,Profit Dec 2011,Margin Dec 2011,Revenue Sep 2011,EBITDA Sep 2011,Profit Sep 2011,Margin Sep 2011,Revenue Jun 2011,EBITDA Jun 2011,Profit Jun 2011,Margin Jun 2011,Revenue Mar 2011,EBITDA Mar 2011,Profit Mar 2011,Margin Mar 2011,Revenue Dec 2010,EBITDA Dec 2010,Profit Dec 2010,Margin Dec 2010,Revenue Sep 2010,EBITDA Sep 2010,Profit Sep 2010,Margin Sep 2010,Revenue Jun 2010,EBITDA Jun 2010,Profit Jun 2010,Margin Jun 2010,Revenue Mar 2010,EBITDA Mar 2010,Profit Mar 2010,Margin Mar 2010,Revenue Dec 2009,EBITDA Dec 2009,Profit Dec 2009,Margin Dec 2009,Revenue Sep 2009,EBITDA Sep 2009,Profit Sep 2009,Margin Sep 2009,Revenue Mar 2009,EBITDA Mar 2009,Profit Mar 2009,Margin Mar 2009,Revenue Dec 2008,EBITDA Dec 2008,Profit Dec 2008,Margin Dec 2008,Revenue Sep 2008,EBITDA Sep 2008,Profit Sep 2008,Margin Sep 2008,Revenue Jun 2008,EBITDA Jun 2008,Profit Jun 2008,Margin Jun 2008,Revenue Mar 2008,EBITDA Mar 2008,Profit Mar 2008,Margin Mar 2008,Revenue Dec 2007,EBITDA Dec 2007,Profit Dec 2007,Margin Dec 2007,Revenue Sep 2007,EBITDA Sep 2007,Profit Sep 2007,Margin Sep 2007,Revenue Jun 2007,EBITDA Jun 2007,Profit Jun 2007,Margin Jun 2007,Revenue Dec 2006,EBITDA Dec 2006,Profit Dec 2006,Margin Dec 2006,Revenue Jun 2009,EBITDA Jun 2009,Profit Jun 2009,Margin Jun 2009,Revenue Jun 2005,EBITDA Jun 2005,Profit Jun 2005,Margin Jun 2005,Revenue Mar 2007,EBITDA Mar 2007,Profit Mar 2007,Margin Mar 2007,Revenue Sep 2006,EBITDA Sep 2006,Profit Sep 2006,Margin Sep 2006,Revenue Jun 2006,EBITDA Jun 2006,Profit Jun 2006,Margin Jun 2006,Revenue Mar 2006,EBITDA Mar 2006,Profit Mar 2006,Margin Mar 2006,Revenue Dec 2005,EBITDA Dec 2005,Profit Dec 2005,Margin Dec 2005,Revenue Sep 2005,EBITDA Sep 2005,Profit Sep 2005,Margin Sep 2005
TRENT,trent,T04,1952.74,214.12,64.98,10.97,1803.15,208.13,80.92,11.54,1328.86,89.76,-11.26,6.75,1499.08,223.05,87.31,14.88,1178.09,184.31,69.98,15.64,491.99,-58.85,-116.56,-11.96,905.55,123.42,36.65,13.63,853.63,150.66,61.10,17.65,585.38,-25.26,-62.34,-4.32,248.41,-132.61,-145.18,-53.38,842.93,54.35,32.65,6.45,988.29,143.81,37.67,14.55,854.87,111.82,29.22,13.08,799.88,131.24,36.87,16.41,694.33,22.61,8.12,3.26,680.3,68.97,34.34,10.14,640.8,58.69,29.02,9.16,614.82,66.6,35.01,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRF,trf,TRF,53.6,53.8,53.35,100.37,41.39,26.53,18.97,64.1,49.48,34.56,26.64,69.85,42.12,-7.0,-14.85,-16.62,20.02,-4.86,-14.96,-24.28,15.51,-8.19,-19.87,-52.8,60.0,-1.09,-6.89,-1.82,18.6,-7.99,-38.59,-42.96,24.91,-9.56,-19.5,-38.38,10.44,-17.14,-28.13,-164.18,44.25,-17.41,-57.48,-39.34,43.9,-3.3,-10.45,-7.52,38.0,-76.67,-113.66,-201.76,69.06,3.5,13.51,5.07,82.98,-22.58,-43.75,-27.21,86.4,-7.67,-20.99,-8.88,84.0,-35.46,-10.76,-42.21,68.08,-25.3,33.45,-37.16,,,,,117.04,-80.16,-72.89,-68.49,258.51,-8.17,-25.74,-3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBZ,tribhovandasbhimjizaveri,TBZ,536.79,17.62,5.47,3.28,579.9,15.09,2.44,2.6,431.49,13.43,3.6,3.11,762.8,34.99,19.02,4.59,455.88,18.3,7.36,4.01,193.65,-5.19,-9.79,-2.68,366.03,19.32,9.37,5.28,623.23,63.89,40.04,10.25,273.17,36.64,14.52,13.41,79.46,-12.3,-20.66,-15.48,342.52,15.51,2.84,4.53,644.56,33.94,14.56,5.27,393.18,15.36,0.52,3.91,429.72,19.36,3.5,4.51,415.43,13.71,1.67,3.3,591.67,29.98,11.9,5.07,345.61,12.96,0.56,3.75,410.88,12.87,1.43,3.13,268.1,19.25,8.0,7.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.53,42.6,21.34,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRICOM,tricomindia,TI29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.71,4.55,2.74,11.75,,,,,,,,,7.47,-0.05,-1.18,-0.67,6.35,-2.4,-4.82,-37.8,,,,,,,,,,,,,,,,,,,,,,,,,5.66,-2.86,-19.82,-50.53,7.03,-1.83,-41.06,-26.03,5.55,-5.11,-16.83,-92.07,7.2,-2.02,-15.66,-28.06,12.46,-2.64,-3.66,-21.19,13.14,-3.89,-6.36,-29.6,8.9,-12.2,-34.75,-137.08,18.86,3.03,-4.12,16.07,14.8,-15.54,-3.99,-105.0,13.48,2.18,-2.97,16.17,16.49,-6.55,-19.25,-39.72,18.84,5.04,-1.58,26.75,23.72,4.29,0.4,18.09,22.69,8.42,2.9,37.11,31.5,9.13,2.51,28.98,29.78,11.92,4.68,40.03,37.45,8.4,3.2,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIDENT,trident,AI01,1437.67,69.15,38.36,4.81,1679.9,190.55,128.98,11.34,1869.85,262.61,180.65,14.04,1980.01,332.12,211.09,16.77,1691.59,333.89,234.59,19.74,1482.38,299.62,206.81,20.21,1344.95,151.29,76.45,11.25,1303.15,163.75,112.15,12.57,1173.98,150.58,105.25,12.83,708.54,36.19,9.96,5.11,991.22,70.32,39.12,7.09,1135.59,121.08,39.28,10.66,1340.72,180.11,140.95,13.43,1312.15,220.47,123.93,16.8,1407.59,178.43,91.42,12.68,1303.82,197.42,109.96,15.14,1400.7,182.88,111.59,13.06,1136.49,109.67,58.58,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIGYN,trigyntechnologies,TT08,323.64,16.71,10.81,5.16,285.27,11.97,5.94,4.2,273.28,7.69,3.71,2.81,261.64,14.66,9.28,5.6,255.31,18.92,11.86,7.41,250.35,20.32,14.22,8.12,258.31,20.45,12.41,7.92,237.38,20.21,14.09,8.51,240.86,25.43,17.81,10.56,248.86,25.63,17.85,10.3,235.6,12.23,3.25,5.19,231.74,23.57,17.22,10.17,225.13,23.45,14.64,10.42,218.08,20.66,14.99,9.47,271.78,24.87,14.48,9.15,221.64,20.01,8.17,9.03,214.88,22.01,13.72,10.24,186.34,17.17,12.09,9.21,,,,,178.77,15.12,9.83,8.46,176.62,14.5,9.96,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIVENI,triveniengineeringindustries,TE10,1471.62,33.68,1379.8,2.29,1225.67,101.96,58.08,8.32,1192.12,157.4,101.84,13.2,1115.69,189.35,122.33,16.97,1155.02,95.63,54.51,8.28,1111.46,133.47,86.24,12.01,1188.07,154.76,94.19,13.03,1123.08,148.31,88.02,13.21,1168.39,66.08,32.09,5.66,1223.81,140.37,79.1,11.47,1494.02,175.35,133.62,11.74,1069.26,75.33,39.89,7.05,947.96,174.18,109.1,18.37,925.39,79.69,32.12,8.61,854.27,107.26,72.06,12.56,903.11,90.98,63.03,10.07,687.75,52.86,27.13,7.69,706.61,64.47,33.83,9.12,,,,,734.79,-121.62,-109.68,-16.55,772.55,82.85,56.74,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRITURBINE,triveniturbine,TT14,292.97,61.56,46.32,21.01,259.04,50.99,38.33,19.68,236.57,44.55,33.02,18.83,225.15,48.29,35.67,21.45,206.46,42.69,178.39,20.68,184.06,36.33,27.36,19.74,178.53,23.98,19.13,13.43,173.56,35.09,26.26,20.22,185.32,49.16,23.11,26.53,165.17,38.27,28.71,23.17,153.91,16.32,11.27,10.6,203.0,39.03,28.22,19.23,247.33,53.02,46.06,21.44,213.63,41.81,27.13,19.57,239.65,40.28,25.97,16.81,211.34,32.44,21.61,15.35,217.24,45.66,30.36,21.02,171.76,28.95,19.12,16.85,,,,,244.13,57.61,38.64,23.6,165.59,30.51,21.68,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRU,trucapfinance,DF10,30.32,12.56,0.27,41.42,25.58,10.72,-0.15,41.91,23.03,8.83,-0.18,38.34,21.43,9.65,2.43,45.03,17.59,7.8,1.78,44.34,13.69,5.28,-0.03,38.57,10.47,2.62,1.17,25.02,7.05,1.56,-0.59,22.13,6.77,1.56,0.37,23.04,5.32,1.28,0.36,24.06,5.72,0.92,0.33,16.08,5.13,2.39,1.65,46.59,4.4,1.94,1.03,44.09,3.86,1.98,1.06,51.3,4.98,3.54,1.9,71.08,5.21,3.04,1.29,58.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTKPRESTIG,ttkprestige,TTK02,842.35,114.54,84.49,13.6,629.05,74.84,54.06,11.9,697.5,111.19,80.61,15.94,765.33,123.22,90.7,16.1,858.55,140.44,103.53,16.36,401.07,41.95,30.59,10.46,598.03,102.85,85.36,17.2,725.63,121.16,83.84,16.7,636.63,87.98,65.44,13.82,226.64,4.03,2.14,1.78,418.23,32.11,8.19,7.68,587.27,79.33,60.2,13.51,606.3,84.92,80.34,14.01,461.2,55.19,35.81,11.97,482.17,67.23,44.77,13.94,593.54,87.94,58.25,14.82,583.42,81.22,53.5,13.92,448.58,53.97,35.49,12.03,,,,,443.66,58.52,37.44,13.19,498.9,68.83,47.15,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,tubeinvestmentsindialtd,TIIND54076,3648.67,449.11,280.57,12.31,3655.18,350.18,255.88,9.58,3414.96,314.79,228.11,9.22,3312.48,375.41,390.07,11.33,3140.76,307.28,201.67,9.78,2437.48,209.22,135.08,8.58,2624.72,250.73,160.4,9.55,1623.19,174.48,108.61,10.75,1139.18,140.55,101.07,12.34,439.97,-70.78,-65.38,-16.09,989.4,94.99,59.76,9.6,1028.59,106.26,81.55,10.33,1191.11,125.05,92.82,10.5,1315.24,129.24,79.13,9.83,1263.82,99.28,56.5,7.86,1377.75,117.41,71.82,8.52,1413.58,138.98,67.98,9.83,1408.22,131.34,63.38,9.33,,,,,1144.4,65.15,44.6,5.69,1205.19,67.11,36.45,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TULIP,tuliptelecom,TT13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.67,115.49,66.04,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.07,-90.4,-157.06,-35.58,417.54,-116.52,-656.6,-27.91,528.67,-47.41,-84.99,-8.97,639.17,78.53,1.37,12.29,716.5,129.17,116.37,18.03,686.59,147.54,77.26,21.49,702.95,150.37,87.07,21.39,653.88,134.23,77.22,20.53,637.97,137.7,82.68,21.58,602.58,128.5,81.61,21.32,585.28,122.72,78.0,20.97,525.18,102.91,64.16,19.6,530.66,144.64,79.49,27.26,500.87,104.44,68.61,20.85,491.05,86.94,51.79,17.7,467.74,144.51,106.69,30.9,441.78,62.88,49.64,14.23,384.65,67.66,50.16,17.59,,,,,,,,,,,,,,,,,,,,,,,,,442.92,100.45,75.04,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TULSI,tulsiextrusions,TE11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,3.89,-0.48,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.13,4.51,0.01,9.99,24.8,3.17,0.04,12.78,53.1,6.76,2.58,12.73,61.95,1.71,-2.06,2.76,35.4,3.64,0.16,10.28,22.54,3.54,0.52,15.71,37.98,6.43,3.36,16.93,,,,,,,,,16.59,2.03,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57,5.8,3.96,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TULSYAN,tulsyannec,TNE,252.05,-0.93,215.98,-0.37,312.18,9.82,8.23,3.15,263.01,15.08,375.12,5.73,184.84,-19.88,-21.85,-10.76,220.6,-12.09,156.12,-5.48,176.66,10.82,281.47,6.12,213.07,23.72,172.01,11.13,173.5,1.53,-45.83,0.88,138.77,-4.11,-60.63,-2.96,96.96,-21.05,-77.12,-21.71,175.52,-17.03,-87.57,-9.7,174.8,4.81,-45.89,2.75,209.88,7.32,-49.17,3.49,187.85,10.81,-37.76,5.75,,,,,,,,,220.37,7.9,-49.3,3.58,187.85,12.25,-24.35,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.39,-0.9,-23.37,-0.35,328.03,0.24,-39.97,0.07,315.94,10.34,-9.81,3.27,360.13,23.71,-3.8,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVTODAY,tvtodaynetwork,TVT,211.63,27.88,19.72,13.17,218.15,47.98,35.05,21.99,242.26,47.99,35.69,19.81,257.97,83.56,61.5,32.39,225.99,63.63,46.98,28.16,203.88,50.79,37.34,24.91,214.27,49.06,36.2,22.9,223.59,75.66,54.80,33.84,176.71,42.92,27.74,24.29,167.68,28.44,12.76,16.96,208.31,45.38,27.8,21.78,222.45,59.19,37.53,26.61,180.33,36.98,23.01,20.51,246.13,79.21,51.03,32.18,175.9,39.84,24.05,22.65,206.1,58.87,38.31,28.56,171.66,44.2,29.01,25.75,188.58,61.84,40.07,32.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVVISION,tvvision,TVV,19.23,-3.67,-4.07,-19.08,19.04,-3.58,-3.93,-18.8,20.41,-6.25,-6.73,-30.62,22.29,-4.94,-5.54,-22.16,20.62,-6.97,-7.35,-33.8,16.94,-11.35,-11.83,-67.0,22.75,-9.05,-9.45,-39.78,21.3,-9.01,-9.38,-42.3,17.45,-12.3,-12.47,-70.49,6.38,-21.67,-21.67,-339.66,24.53,-7.47,-8.92,-30.45,24.78,-5.77,-6.12,-23.28,26.09,-10.78,-11.36,-41.32,34.32,-2.01,-2.51,-5.86,27.63,-14.31,-14.7,-51.79,30.6,-5.66,-4.0,-18.5,27.85,-8.32,-9.17,-29.87,31.19,-6.45,-7.21,-20.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV18BRDCST,tv18broadcast,IBN,1473.43,22.15,-2.06,1.5,1265.05,61.72,50.95,4.88,1496.22,243.39,206.69,16.27,1567.08,352.16,299.18,22.47,1307.9,225.93,217.21,17.27,1154.98,179.13,149.39,15.51,1347.94,268.85,236.14,19.95,1360.95,295.86,361.14,21.74,1012.8,146.98,101.6,14.51,775.93,19.75,-12.84,2.55,1424.93,207.25,139.95,14.54,1425.37,261.12,189.79,18.32,1127.13,84.19,36.61,7.47,1197.51,66.78,11.17,5.58,1181.48,32.41,20.09,2.74,1474.7,92.05,136.31,6.24,1198.33,77.95,32.45,6.5,1088.19,14.13,-14.17,1.3,,,,,757.77,23.57,-6.3,3.11,271.13,22.94,-2.77,8.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,tvsmotorcompany,TVS,8560.76,903.8,389.1,10.56,7315.7,738.54,306.31,10.1,6585.2,636.76,279.29,9.67,6597.35,588.69,231.46,8.92,6483.42,565.25,232.82,8.72,4689.34,253.94,-15.18,5.42,6131.9,626.91,317.06,10.22,6094.91,620.18,293.96,10.18,5254.36,498.3,184.19,9.48,1939.65,-25.16,-179.96,-1.3,4104.71,389.73,84.76,9.49,4765.99,493.41,158.44,10.35,4960.27,448.47,259.62,9.04,5018.34,437.28,152.58,8.71,4954.65,402.53,145.9,8.12,5122.61,455.15,196.87,8.89,5466.94,501.01,224.4,9.16,4615.79,385.86,156.53,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSSRICHAK,tvssrichakra,TVS03,833.5,61.57,38.19,7.39,737.36,11.17,-2.23,1.51,666.33,23.17,7.97,3.48,676.74,20.17,9.0,2.98,687.51,41.71,25.27,6.07,495.26,8.44,1.08,1.7,601.99,52.16,35.0,8.66,572.7,54.72,36.25,9.55,552.38,62.29,39.81,11.28,212.14,-39.12,-37.24,-18.44,431.47,6.7,24.13,1.55,509.44,28.36,12.78,5.57,557.24,39.12,19.59,7.02,605.59,51.13,25.77,8.44,595.71,43.69,17.7,7.33,601.83,39.6,23.2,6.58,645.63,49.02,28.39,7.59,593.74,56.0,34.32,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCALFUEL,ucalfuelsystems,UFS,244.87,17.27,7.43,7.05,193.26,7.64,-0.23,3.95,170.76,16.63,12.71,9.74,209.19,9.52,2.81,4.55,220.93,19.68,10.01,8.91,181.43,16.3,9.35,8.98,196.29,11.45,3.38,5.83,225.69,24.32,36.59,10.78,184.91,16.72,3.9,9.04,79.83,-13.4,-14.87,-16.79,158.21,-2.37,-3.71,-1.5,175.44,11.56,0.12,6.59,196.42,26.33,8.95,13.4,201.45,26.18,15.79,13.0,189.2,15.68,-0.22,8.29,220.68,23.5,15.75,10.65,235.26,32.56,15.68,13.84,224.64,28.44,14.6,12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
